Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-01593,2021-02-18,2021-02-20,Standard Class,CUST-1127,Corporate,Atlanta,East,Office Supplies,Binders,383.42,1,0.0,96.41
ORD-01594,2021-01-13,2021-01-14,Standard Class,CUST-1104,Corporate,Atlanta,East,Office Supplies,Paper,78.68,2,0.4,1.02
ORD-01595,2023-08-15,2023-08-18,Standard Class,CUST-1155,Consumer,Philadelphia,East,Technology,Laptops,1155.13,2,0.0,156.27
ORD-01596,2021-06-13,2021-06-16,First Class,CUST-1221,Consumer,Nashville,South,Technology,Monitors,2231.92,5,0.0,411.88
ORD-01597,2022-09-07,2022-09-12,Standard Class,CUST-1145,Consumer,Portland,West,Office Supplies,Labels,165.79,4,0.0,52.38
ORD-01598,2022-01-24,2022-01-25,Standard Class,CUST-1191,Corporate,San Francisco,West,Furniture,Storage,365.45,4,0.0,66.3
ORD-01599,2021-09-12,2021-09-16,Standard Class,CUST-1178,Consumer,New York,East,Furniture,Bookcases,3369.24,3,0.0,199.04
ORD-01600,2023-05-19,2023-05-26,Second Class,CUST-1014,Corporate,Boston,East,Furniture,Storage,2078.18,6,0.0,318.55
ORD-01601,2022-05-22,2022-05-27,Standard Class,CUST-1196,Home Office,Portland,West,Office Supplies,Paper,177.72,6,0.0,69.8
ORD-01602,2023-05-25,2023-05-28,Standard Class,CUST-1045,Home Office,Philadelphia,East,Furniture,Chairs,4594.04,6,0.1,383.53
ORD-01603,2023-03-27,2023-04-03,First Class,CUST-1213,Corporate,Houston,Central,Technology,Accessories,1453.81,1,0.2,0.46
ORD-01604,2021-10-03,2021-10-05,Standard Class,CUST-1102,Consumer,Dallas,Central,Furniture,Bookcases,927.0,2,0.0,142.38
ORD-01605,2023-04-18,2023-04-22,First Class,CUST-1043,Consumer,Dallas,Central,Technology,Laptops,1149.21,3,0.3,-19.28
ORD-01606,2021-07-26,2021-07-27,Standard Class,CUST-1049,Corporate,Los Angeles,West,Furniture,Bookcases,173.23,1,0.15,12.52
ORD-01607,2022-11-22,2022-11-27,Standard Class,CUST-1122,Home Office,Boston,East,Technology,Phones,3028.75,3,0.15,283.54
ORD-01608,2021-07-25,2021-07-26,First Class,CUST-1013,Home Office,New York,East,Office Supplies,Labels,242.26,2,0.15,84.06
ORD-01609,2023-09-01,2023-09-06,Second Class,CUST-1008,Consumer,Nashville,South,Office Supplies,Pens,129.81,3,0.0,46.67
ORD-01610,2023-09-20,2023-09-24,Standard Class,CUST-1051,Corporate,New Orleans,South,Office Supplies,Binders,112.18,4,0.0,48.77
ORD-01611,2023-10-31,2023-11-01,First Class,CUST-1239,Home Office,Philadelphia,East,Office Supplies,Pens,23.54,5,0.0,8.67
ORD-01612,2022-03-10,2022-03-12,Standard Class,CUST-1082,Corporate,Charlotte,South,Technology,Monitors,1932.48,1,0.0,577.18
ORD-01613,2023-09-03,2023-09-10,Standard Class,CUST-1046,Consumer,New Orleans,South,Office Supplies,Pens,27.42,4,0.4,4.34
ORD-01614,2023-02-21,2023-02-28,Standard Class,CUST-1148,Corporate,Miami,South,Office Supplies,Pens,313.94,1,0.2,48.94
ORD-01615,2023-01-24,2023-01-26,Standard Class,CUST-1274,Corporate,Philadelphia,East,Technology,Phones,7785.58,1,0.1,391.89
ORD-01616,2021-09-16,2021-09-21,First Class,CUST-1161,Corporate,New Orleans,South,Technology,Monitors,3453.22,4,0.0,351.67
ORD-01617,2022-08-04,2022-08-06,Standard Class,CUST-1063,Corporate,Denver,Central,Technology,Accessories,1726.42,6,0.1,192.98
ORD-01618,2023-02-11,2023-02-12,Second Class,CUST-1115,Consumer,Philadelphia,East,Technology,Monitors,7369.89,6,0.0,1793.49
ORD-01619,2022-09-05,2022-09-12,Second Class,CUST-1216,Home Office,Nashville,South,Office Supplies,Binders,137.29,3,0.5,11.94
ORD-01620,2022-08-02,2022-08-09,Second Class,CUST-1027,Consumer,Denver,Central,Office Supplies,Pens,555.38,5,0.0,155.98
ORD-01621,2023-09-16,2023-09-19,Standard Class,CUST-1004,Corporate,Philadelphia,East,Office Supplies,Pens,270.19,6,0.0,104.59
ORD-01622,2021-12-11,2021-12-12,Same Day,CUST-1173,Consumer,Dallas,Central,Furniture,Chairs,1053.12,5,0.0,-38.84
ORD-01623,2023-03-24,2023-03-28,Standard Class,CUST-1045,Consumer,Atlanta,East,Office Supplies,Paper,83.11,6,0.15,18.19
ORD-01624,2021-06-19,2021-06-20,Standard Class,CUST-1245,Consumer,Portland,West,Office Supplies,Labels,151.87,5,0.0,52.13
ORD-01625,2023-06-08,2023-06-11,Same Day,CUST-1094,Consumer,Dallas,Central,Technology,Phones,1514.27,5,0.0,367.59
ORD-01626,2021-09-12,2021-09-14,First Class,CUST-1002,Consumer,Atlanta,East,Furniture,Chairs,1741.66,2,0.0,173.78
ORD-01627,2021-06-29,2021-07-04,Second Class,CUST-1186,Corporate,San Francisco,West,Office Supplies,Pens,42.23,3,0.0,9.76
ORD-01628,2023-11-30,2023-12-03,Standard Class,CUST-1267,Consumer,New York,East,Office Supplies,Paper,402.31,3,0.0,129.79
ORD-01629,2021-04-02,2021-04-04,Second Class,CUST-1282,Corporate,Philadelphia,East,Office Supplies,Pens,20.65,2,0.0,8.43
ORD-01630,2023-02-21,2023-02-28,Standard Class,CUST-1217,Consumer,Portland,West,Technology,Accessories,9113.67,6,0.0,2633.38
ORD-01631,2022-01-30,2022-02-06,Standard Class,CUST-1194,Corporate,New York,East,Office Supplies,Paper,117.92,4,0.0,28.11
ORD-01632,2023-04-14,2023-04-15,Second Class,CUST-1074,Corporate,Los Angeles,West,Technology,Laptops,957.52,3,0.0,159.62
ORD-01633,2023-02-15,2023-02-16,Same Day,CUST-1250,Consumer,Los Angeles,West,Office Supplies,Paper,118.5,3,0.0,45.28
ORD-01634,2021-04-09,2021-04-11,Second Class,CUST-1272,Corporate,Houston,Central,Technology,Accessories,3725.57,6,0.0,973.18
ORD-01635,2021-11-15,2021-11-22,Second Class,CUST-1189,Consumer,Philadelphia,East,Office Supplies,Labels,83.96,6,0.1,18.21
ORD-01636,2022-12-26,2022-12-30,Standard Class,CUST-1117,Corporate,Denver,Central,Office Supplies,Paper,140.08,6,0.4,18.23
ORD-01637,2021-06-12,2021-06-13,First Class,CUST-1146,Corporate,Charlotte,South,Furniture,Chairs,1340.92,6,0.0,-47.8
ORD-01638,2023-11-08,2023-11-15,Standard Class,CUST-1063,Home Office,Chicago,Central,Office Supplies,Labels,89.22,5,0.1,35.64
ORD-01639,2022-12-08,2022-12-10,Second Class,CUST-1268,Corporate,Miami,South,Furniture,Tables,1611.16,6,0.1,227.43
ORD-01640,2023-05-16,2023-05-20,Same Day,CUST-1127,Corporate,San Francisco,West,Office Supplies,Paper,107.95,6,0.4,9.12
ORD-01641,2023-03-18,2023-03-20,Standard Class,CUST-1029,Consumer,Portland,West,Office Supplies,Binders,83.3,4,0.4,18.59
ORD-01642,2022-01-17,2022-01-21,Standard Class,CUST-1263,Consumer,Boston,East,Furniture,Storage,702.7,5,0.0,-0.43
ORD-01643,2022-05-28,2022-05-30,First Class,CUST-1274,Consumer,Portland,West,Office Supplies,Labels,219.75,2,0.0,67.48
ORD-01644,2023-06-08,2023-06-09,Standard Class,CUST-1202,Consumer,Charlotte,South,Office Supplies,Binders,114.18,2,0.0,30.97
ORD-01645,2022-06-29,2022-06-30,First Class,CUST-1204,Corporate,Nashville,South,Furniture,Bookcases,2610.76,3,0.2,74.62
ORD-01646,2022-12-06,2022-12-11,Standard Class,CUST-1004,Corporate,Los Angeles,West,Furniture,Storage,246.41,4,0.0,38.8
ORD-01647,2021-11-09,2021-11-16,Standard Class,CUST-1126,Corporate,Los Angeles,West,Furniture,Bookcases,1938.22,3,0.0,-41.18
ORD-01648,2022-01-07,2022-01-09,Second Class,CUST-1140,Corporate,Los Angeles,West,Office Supplies,Labels,297.84,1,0.0,69.42
ORD-01649,2023-04-15,2023-04-20,Standard Class,CUST-1261,Consumer,Philadelphia,East,Office Supplies,Paper,98.87,1,0.0,30.31
ORD-01650,2023-05-07,2023-05-09,First Class,CUST-1164,Consumer,Boston,East,Furniture,Chairs,643.73,6,0.0,-32.1
ORD-01651,2023-10-04,2023-10-07,Standard Class,CUST-1066,Consumer,Los Angeles,West,Technology,Monitors,968.85,5,0.0,99.53
ORD-01652,2023-02-26,2023-02-27,Standard Class,CUST-1300,Consumer,Houston,Central,Furniture,Bookcases,2894.81,1,0.1,146.07
ORD-01653,2022-12-04,2022-12-07,Standard Class,CUST-1098,Home Office,Portland,West,Office Supplies,Paper,198.31,2,0.1,37.37
ORD-01654,2021-08-29,2021-09-02,Standard Class,CUST-1085,Home Office,New Orleans,South,Furniture,Bookcases,774.38,1,0.1,106.95
ORD-01655,2023-03-26,2023-03-30,Second Class,CUST-1287,Corporate,Los Angeles,West,Office Supplies,Paper,104.28,4,0.0,40.43
ORD-01656,2022-03-23,2022-03-28,Standard Class,CUST-1155,Consumer,Philadelphia,East,Office Supplies,Labels,381.69,3,0.1,126.01
ORD-01657,2022-05-03,2022-05-06,Standard Class,CUST-1138,Consumer,Chicago,Central,Office Supplies,Pens,12.8,2,0.4,0.89
ORD-01658,2021-08-26,2021-08-27,Standard Class,CUST-1135,Home Office,Philadelphia,East,Office Supplies,Binders,297.16,5,0.0,129.74
ORD-01659,2021-01-22,2021-01-25,Standard Class,CUST-1298,Consumer,New Orleans,South,Office Supplies,Labels,110.39,5,0.0,48.89
ORD-01660,2022-02-27,2022-03-03,Second Class,CUST-1079,Home Office,New Orleans,South,Technology,Monitors,2122.41,4,0.0,479.58
ORD-01661,2022-01-14,2022-01-16,Standard Class,CUST-1010,Consumer,Atlanta,East,Furniture,Storage,1010.55,3,0.4,-207.06
ORD-01662,2022-05-18,2022-05-22,Standard Class,CUST-1006,Consumer,Dallas,Central,Furniture,Tables,6582.09,6,0.0,537.72
ORD-01663,2021-03-31,2021-04-02,First Class,CUST-1006,Home Office,New York,East,Office Supplies,Labels,41.01,5,0.0,17.82
ORD-01664,2021-06-24,2021-06-26,First Class,CUST-1079,Corporate,Miami,South,Office Supplies,Binders,80.6,4,0.2,14.25
ORD-01665,2022-08-31,2022-09-01,Standard Class,CUST-1116,Consumer,New York,East,Technology,Accessories,5506.19,1,0.0,1555.13
ORD-01666,2023-02-27,2023-03-06,First Class,CUST-1052,Consumer,Boston,East,Furniture,Tables,1603.18,2,0.0,316.94
ORD-01667,2021-06-23,2021-06-24,First Class,CUST-1217,Consumer,Boston,East,Office Supplies,Pens,185.31,2,0.0,52.57
ORD-01668,2023-10-20,2023-10-27,Standard Class,CUST-1001,Consumer,Boston,East,Technology,Accessories,2517.5,1,0.2,358.14
ORD-01669,2023-09-07,2023-09-08,Standard Class,CUST-1165,Consumer,Dallas,Central,Office Supplies,Paper,51.38,1,0.4,3.58
ORD-01670,2023-04-28,2023-05-03,Standard Class,CUST-1196,Consumer,Houston,Central,Office Supplies,Paper,360.17,2,0.0,157.04
ORD-01671,2023-02-27,2023-02-28,First Class,CUST-1112,Corporate,Atlanta,East,Furniture,Storage,3915.5,6,0.1,368.64
ORD-01672,2023-08-29,2023-08-31,Standard Class,CUST-1150,Home Office,Philadelphia,East,Office Supplies,Paper,96.97,2,0.3,13.6
ORD-01673,2021-10-21,2021-10-25,Standard Class,CUST-1297,Consumer,San Francisco,West,Furniture,Storage,5384.95,6,0.0,675.01
ORD-01674,2021-01-26,2021-01-31,Standard Class,CUST-1071,Consumer,Seattle,West,Technology,Laptops,8445.83,6,0.0,1152.73
ORD-01675,2021-01-28,2021-01-31,Second Class,CUST-1257,Consumer,Boston,East,Office Supplies,Pens,14.79,2,0.3,0.86
ORD-01676,2023-10-25,2023-10-28,First Class,CUST-1267,Corporate,Denver,Central,Technology,Monitors,4395.63,1,0.4,-200.59
ORD-01677,2022-01-12,2022-01-19,Standard Class,CUST-1207,Corporate,Denver,Central,Furniture,Tables,1407.34,3,0.2,-46.29
ORD-01678,2021-08-11,2021-08-12,Standard Class,CUST-1054,Corporate,Seattle,West,Office Supplies,Paper,48.85,5,0.0,13.22
ORD-01679,2021-03-08,2021-03-10,Standard Class,CUST-1024,Consumer,Houston,Central,Technology,Phones,737.18,1,0.1,153.37
ORD-01680,2023-10-22,2023-10-24,Same Day,CUST-1049,Corporate,Seattle,West,Furniture,Bookcases,2157.65,6,0.15,255.6
ORD-01681,2023-09-04,2023-09-09,First Class,CUST-1040,Consumer,Philadelphia,East,Furniture,Chairs,1576.98,4,0.0,-19.11
ORD-01682,2021-10-16,2021-10-23,First Class,CUST-1184,Home Office,Nashville,South,Office Supplies,Binders,85.06,3,0.0,19.8
ORD-01683,2021-06-03,2021-06-05,Same Day,CUST-1280,Consumer,Portland,West,Office Supplies,Labels,348.8,3,0.0,71.06
ORD-01684,2021-11-27,2021-11-28,First Class,CUST-1235,Consumer,Atlanta,East,Office Supplies,Binders,136.85,6,0.0,29.8
ORD-01685,2021-09-11,2021-09-16,Standard Class,CUST-1066,Corporate,Charlotte,South,Technology,Monitors,2778.29,5,0.3,83.87
ORD-01686,2021-03-29,2021-04-03,Standard Class,CUST-1004,Corporate,Atlanta,East,Furniture,Bookcases,1497.39,5,0.15,-95.53
ORD-01687,2022-04-02,2022-04-06,First Class,CUST-1238,Corporate,San Francisco,West,Technology,Phones,2210.57,5,0.0,428.18
ORD-01688,2022-11-05,2022-11-06,Standard Class,CUST-1142,Corporate,Denver,Central,Technology,Laptops,3719.02,1,0.0,923.27
ORD-01689,2021-03-06,2021-03-11,Standard Class,CUST-1242,Corporate,Nashville,South,Furniture,Tables,849.69,4,0.4,-135.63
ORD-01690,2021-06-21,2021-06-23,Second Class,CUST-1214,Consumer,Charlotte,South,Technology,Laptops,1437.18,4,0.0,394.87
ORD-01691,2022-12-02,2022-12-05,First Class,CUST-1082,Consumer,Los Angeles,West,Furniture,Bookcases,683.47,5,0.4,-88.57
ORD-01692,2022-02-11,2022-02-12,Second Class,CUST-1162,Home Office,Atlanta,East,Office Supplies,Labels,219.59,6,0.0,98.07
ORD-01693,2023-04-13,2023-04-16,Standard Class,CUST-1230,Home Office,Charlotte,South,Technology,Monitors,698.79,2,0.5,27.02
ORD-01694,2021-12-07,2021-12-12,Second Class,CUST-1295,Consumer,San Francisco,West,Office Supplies,Binders,179.24,6,0.0,44.41
ORD-01695,2021-09-13,2021-09-20,Standard Class,CUST-1218,Consumer,Chicago,Central,Office Supplies,Pens,309.5,5,0.0,89.12
ORD-01696,2021-11-30,2021-12-05,Standard Class,CUST-1145,Consumer,San Francisco,West,Furniture,Bookcases,2018.38,4,0.2,44.68
ORD-01697,2023-04-23,2023-04-24,Standard Class,CUST-1148,Consumer,Miami,South,Office Supplies,Binders,69.28,1,0.1,19.11
ORD-01698,2023-08-20,2023-08-21,Standard Class,CUST-1202,Corporate,Portland,West,Office Supplies,Paper,223.36,6,0.0,90.48
ORD-01699,2022-09-22,2022-09-26,Second Class,CUST-1013,Consumer,Houston,Central,Technology,Accessories,1224.01,1,0.3,40.28
ORD-01700,2023-05-31,2023-06-02,Same Day,CUST-1295,Consumer,Houston,Central,Technology,Accessories,5912.8,1,0.0,1353.36
ORD-01701,2021-11-21,2021-11-25,Standard Class,CUST-1133,Consumer,Nashville,South,Furniture,Storage,886.77,4,0.1,51.31
ORD-01702,2021-01-24,2021-01-31,Standard Class,CUST-1292,Consumer,Nashville,South,Office Supplies,Paper,233.31,1,0.0,87.93
ORD-01703,2022-03-31,2022-04-03,Second Class,CUST-1133,Consumer,New Orleans,South,Furniture,Tables,730.17,4,0.15,56.06
ORD-01704,2021-07-31,2021-08-01,Second Class,CUST-1047,Corporate,San Francisco,West,Office Supplies,Pens,71.57,2,0.0,19.37
ORD-01705,2021-02-14,2021-02-18,Standard Class,CUST-1230,Consumer,Nashville,South,Technology,Accessories,369.22,3,0.0,67.93
ORD-01706,2021-03-06,2021-03-07,Second Class,CUST-1002,Corporate,San Francisco,West,Office Supplies,Paper,439.52,5,0.0,155.37
ORD-01707,2023-11-27,2023-12-02,Second Class,CUST-1015,Corporate,Nashville,South,Technology,Accessories,2730.29,2,0.3,-73.83
ORD-01708,2021-07-08,2021-07-11,Standard Class,CUST-1262,Consumer,San Francisco,West,Furniture,Tables,3911.23,4,0.0,595.5
ORD-01709,2022-07-30,2022-08-03,First Class,CUST-1249,Corporate,San Francisco,West,Office Supplies,Paper,59.76,6,0.0,15.03
ORD-01710,2023-02-24,2023-02-28,Second Class,CUST-1230,Home Office,Boston,East,Furniture,Storage,1318.58,1,0.0,142.64
ORD-01711,2023-12-23,2023-12-26,Standard Class,CUST-1183,Corporate,New Orleans,South,Technology,Phones,1116.11,2,0.0,183.64
ORD-01712,2021-01-20,2021-01-23,Standard Class,CUST-1119,Consumer,Houston,Central,Technology,Laptops,5349.22,3,0.0,1142.03
ORD-01713,2022-07-24,2022-07-31,Standard Class,CUST-1222,Corporate,San Francisco,West,Office Supplies,Labels,83.84,6,0.1,26.12
ORD-01714,2022-07-17,2022-07-21,Standard Class,CUST-1121,Home Office,Los Angeles,West,Furniture,Bookcases,1210.96,4,0.0,38.41
ORD-01715,2023-04-05,2023-04-06,Standard Class,CUST-1048,Home Office,Los Angeles,West,Office Supplies,Pens,134.9,4,0.0,27.53
ORD-01716,2021-06-13,2021-06-18,Standard Class,CUST-1232,Consumer,Houston,Central,Office Supplies,Labels,422.35,6,0.1,104.88
ORD-01717,2021-01-22,2021-01-24,Standard Class,CUST-1087,Consumer,Chicago,Central,Furniture,Chairs,585.33,2,0.3,-11.08
ORD-01718,2022-06-16,2022-06-17,First Class,CUST-1194,Home Office,Chicago,Central,Technology,Accessories,1364.54,5,0.0,226.33
ORD-01719,2021-10-31,2021-11-05,Standard Class,CUST-1270,Consumer,Charlotte,South,Technology,Laptops,8070.98,5,0.1,1482.21
ORD-01720,2022-04-08,2022-04-09,Second Class,CUST-1105,Consumer,Houston,Central,Technology,Monitors,2057.26,2,0.15,196.68
ORD-01721,2023-08-17,2023-08-21,Second Class,CUST-1263,Consumer,Miami,South,Office Supplies,Binders,32.25,5,0.0,13.01
ORD-01722,2021-09-24,2021-09-26,Standard Class,CUST-1103,Home Office,Dallas,Central,Office Supplies,Pens,275.84,5,0.5,46.06
ORD-01723,2021-07-29,2021-07-31,Standard Class,CUST-1095,Consumer,Portland,West,Office Supplies,Paper,61.06,4,0.15,11.3
ORD-01724,2021-06-22,2021-06-25,Standard Class,CUST-1027,Consumer,Denver,Central,Technology,Monitors,2384.78,3,0.0,443.97
ORD-01725,2022-08-26,2022-08-28,Standard Class,CUST-1055,Corporate,Portland,West,Furniture,Bookcases,2118.36,4,0.1,49.58
ORD-01726,2022-06-30,2022-07-02,First Class,CUST-1207,Consumer,Nashville,South,Office Supplies,Paper,14.55,6,0.0,6.12
ORD-01727,2022-02-21,2022-02-24,Standard Class,CUST-1244,Consumer,Seattle,West,Furniture,Chairs,3015.96,5,0.15,-305.94
ORD-01728,2023-07-22,2023-07-24,Standard Class,CUST-1039,Consumer,Los Angeles,West,Office Supplies,Paper,578.1,3,0.0,118.63
ORD-01729,2022-05-22,2022-05-26,Standard Class,CUST-1268,Corporate,Atlanta,East,Technology,Phones,406.43,2,0.1,100.83
ORD-01730,2023-07-16,2023-07-20,Second Class,CUST-1006,Consumer,Chicago,Central,Furniture,Tables,3440.43,4,0.15,-211.98
ORD-01731,2021-02-12,2021-02-14,Second Class,CUST-1015,Consumer,Denver,Central,Office Supplies,Pens,249.73,4,0.15,40.06
ORD-01732,2021-08-10,2021-08-13,Same Day,CUST-1135,Consumer,New York,East,Technology,Monitors,4434.86,2,0.5,111.84
ORD-01733,2022-07-20,2022-07-23,First Class,CUST-1290,Corporate,Charlotte,South,Office Supplies,Pens,78.32,4,0.2,10.24
ORD-01734,2023-08-14,2023-08-21,Second Class,CUST-1249,Consumer,Los Angeles,West,Office Supplies,Pens,72.31,3,0.1,22.86
ORD-01735,2021-09-10,2021-09-11,First Class,CUST-1025,Consumer,Los Angeles,West,Technology,Accessories,1323.24,1,0.0,307.06
ORD-01736,2021-10-20,2021-10-27,Second Class,CUST-1127,Home Office,Nashville,South,Technology,Accessories,652.47,3,0.0,69.44
ORD-01737,2022-09-29,2022-10-01,First Class,CUST-1128,Home Office,New York,East,Office Supplies,Labels,208.24,2,0.2,28.07
ORD-01738,2023-08-03,2023-08-08,First Class,CUST-1160,Consumer,New York,East,Technology,Laptops,2487.02,6,0.0,510.62
ORD-01739,2023-08-03,2023-08-04,Same Day,CUST-1154,Consumer,Atlanta,East,Furniture,Bookcases,990.81,2,0.4,-143.44
ORD-01740,2021-09-15,2021-09-19,First Class,CUST-1027,Consumer,Seattle,West,Office Supplies,Pens,326.92,4,0.2,104.2
ORD-01741,2022-08-19,2022-08-24,Standard Class,CUST-1261,Consumer,Chicago,Central,Technology,Accessories,2745.49,5,0.3,-70.59
ORD-01742,2021-10-07,2021-10-09,Same Day,CUST-1248,Corporate,Dallas,Central,Office Supplies,Binders,269.57,1,0.0,74.87
ORD-01743,2023-12-01,2023-12-02,First Class,CUST-1200,Consumer,Los Angeles,West,Office Supplies,Paper,40.84,4,0.0,16.67
ORD-01744,2022-06-18,2022-06-23,First Class,CUST-1072,Home Office,Portland,West,Technology,Phones,1767.04,2,0.0,401.54
ORD-01745,2021-07-24,2021-07-29,Standard Class,CUST-1237,Consumer,San Francisco,West,Office Supplies,Paper,229.44,1,0.0,85.91
ORD-01746,2021-01-23,2021-01-28,Second Class,CUST-1239,Consumer,Seattle,West,Furniture,Storage,2458.78,2,0.0,434.63
ORD-01747,2023-10-28,2023-10-30,First Class,CUST-1180,Consumer,San Francisco,West,Office Supplies,Labels,200.09,2,0.1,38.74
ORD-01748,2022-09-13,2022-09-17,First Class,CUST-1092,Consumer,Philadelphia,East,Office Supplies,Pens,59.56,6,0.0,18.94
ORD-01749,2023-04-07,2023-04-08,Second Class,CUST-1243,Corporate,Seattle,West,Office Supplies,Pens,23.03,4,0.0,8.44
ORD-01750,2023-02-26,2023-03-02,First Class,CUST-1037,Consumer,Nashville,South,Furniture,Tables,1501.24,6,0.1,-107.16
ORD-01751,2023-07-10,2023-07-14,Standard Class,CUST-1146,Home Office,New York,East,Furniture,Bookcases,652.94,6,0.0,47.52
ORD-01752,2021-07-17,2021-07-19,Standard Class,CUST-1290,Consumer,Philadelphia,East,Technology,Laptops,387.03,4,0.3,8.48
ORD-01753,2023-08-29,2023-09-03,Standard Class,CUST-1192,Consumer,Atlanta,East,Furniture,Chairs,1117.73,6,0.2,-45.02
ORD-01754,2021-04-16,2021-04-21,Standard Class,CUST-1199,Consumer,Seattle,West,Office Supplies,Binders,83.38,3,0.0,36.28
ORD-01755,2022-05-10,2022-05-15,Standard Class,CUST-1056,Home Office,Nashville,South,Office Supplies,Binders,420.34,6,0.0,90.02
ORD-01756,2022-11-17,2022-11-18,Standard Class,CUST-1120,Consumer,Chicago,Central,Office Supplies,Pens,45.35,1,0.4,7.52
ORD-01757,2021-06-15,2021-06-20,Second Class,CUST-1254,Home Office,New York,East,Furniture,Chairs,1827.82,1,0.0,-72.32
ORD-01758,2022-04-12,2022-04-13,First Class,CUST-1194,Corporate,Boston,East,Furniture,Bookcases,1346.5,5,0.2,71.15
ORD-01759,2021-09-14,2021-09-18,Standard Class,CUST-1188,Consumer,New York,East,Office Supplies,Binders,213.39,5,0.0,48.97
ORD-01760,2021-01-21,2021-01-23,Standard Class,CUST-1127,Consumer,New York,East,Furniture,Bookcases,401.11,6,0.5,-118.84
ORD-01761,2022-12-18,2022-12-23,Standard Class,CUST-1245,Consumer,Portland,West,Office Supplies,Binders,100.0,4,0.5,-1.76
ORD-01762,2023-01-02,2023-01-04,Second Class,CUST-1125,Consumer,San Francisco,West,Office Supplies,Binders,124.76,3,0.4,24.33
ORD-01763,2023-09-23,2023-09-26,First Class,CUST-1283,Consumer,New York,East,Furniture,Bookcases,373.38,3,0.2,-7.37
ORD-01764,2023-06-21,2023-06-28,Standard Class,CUST-1142,Consumer,Dallas,Central,Technology,Accessories,1957.64,3,0.0,523.21
ORD-01765,2023-02-26,2023-03-02,First Class,CUST-1194,Consumer,Chicago,Central,Office Supplies,Pens,30.93,2,0.0,6.53
ORD-01766,2021-02-23,2021-02-28,First Class,CUST-1110,Consumer,Boston,East,Technology,Monitors,3483.54,5,0.4,283.87
ORD-01767,2021-04-27,2021-04-28,First Class,CUST-1217,Home Office,Denver,Central,Office Supplies,Pens,178.98,4,0.3,50.92
ORD-01768,2022-05-03,2022-05-05,Same Day,CUST-1127,Consumer,Portland,West,Office Supplies,Pens,327.88,1,0.2,110.74
ORD-01769,2022-07-05,2022-07-12,Standard Class,CUST-1135,Consumer,Atlanta,East,Office Supplies,Pens,41.32,3,0.0,14.14
ORD-01770,2023-01-05,2023-01-09,Standard Class,CUST-1141,Consumer,Atlanta,East,Office Supplies,Labels,194.95,1,0.0,67.24
ORD-01771,2022-07-20,2022-07-23,First Class,CUST-1025,Consumer,Charlotte,South,Office Supplies,Pens,262.03,5,0.0,63.84
ORD-01772,2022-04-12,2022-04-13,Standard Class,CUST-1276,Corporate,Portland,West,Technology,Phones,3583.38,3,0.5,-525.96
ORD-01773,2021-06-08,2021-06-10,Standard Class,CUST-1218,Corporate,New York,East,Office Supplies,Paper,83.01,1,0.2,22.43
ORD-01774,2023-02-07,2023-02-11,Standard Class,CUST-1148,Consumer,Seattle,West,Office Supplies,Paper,382.48,1,0.1,72.7
ORD-01775,2023-11-07,2023-11-12,Second Class,CUST-1076,Home Office,San Francisco,West,Office Supplies,Binders,216.72,6,0.0,74.91
ORD-01776,2023-05-07,2023-05-12,Same Day,CUST-1225,Corporate,Nashville,South,Furniture,Chairs,1211.56,5,0.1,78.51
ORD-01777,2023-01-12,2023-01-14,Standard Class,CUST-1185,Home Office,Houston,Central,Furniture,Tables,743.66,4,0.15,-10.22
ORD-01778,2023-05-08,2023-05-10,Standard Class,CUST-1299,Corporate,Charlotte,South,Technology,Phones,1811.38,4,0.4,-92.4
ORD-01779,2023-05-13,2023-05-18,Standard Class,CUST-1232,Consumer,Houston,Central,Office Supplies,Pens,531.25,2,0.1,182.3
ORD-01780,2021-03-11,2021-03-15,Standard Class,CUST-1198,Corporate,Atlanta,East,Technology,Phones,255.04,5,0.5,-31.5
ORD-01781,2022-11-21,2022-11-26,Standard Class,CUST-1181,Corporate,San Francisco,West,Office Supplies,Pens,46.63,6,0.5,-1.8
ORD-01782,2021-10-03,2021-10-10,Standard Class,CUST-1189,Consumer,Atlanta,East,Office Supplies,Labels,31.6,5,0.0,6.38
ORD-01783,2022-07-27,2022-07-28,Second Class,CUST-1296,Consumer,Atlanta,East,Office Supplies,Labels,154.71,5,0.0,52.76
ORD-01784,2021-10-21,2021-10-22,Standard Class,CUST-1160,Consumer,Portland,West,Furniture,Storage,2967.56,5,0.0,58.06
ORD-01785,2021-12-13,2021-12-16,Standard Class,CUST-1142,Consumer,Seattle,West,Technology,Accessories,3540.26,2,0.5,2.46
ORD-01786,2022-02-04,2022-02-05,First Class,CUST-1218,Consumer,Philadelphia,East,Technology,Laptops,1323.24,5,0.0,206.91
ORD-01787,2021-09-03,2021-09-07,Second Class,CUST-1059,Home Office,Houston,Central,Office Supplies,Paper,535.55,3,0.0,222.86
ORD-01788,2023-11-05,2023-11-08,Standard Class,CUST-1221,Corporate,Dallas,Central,Office Supplies,Binders,38.28,1,0.15,7.8
ORD-01789,2022-05-19,2022-05-21,Second Class,CUST-1248,Home Office,Los Angeles,West,Technology,Accessories,2632.6,2,0.15,205.49
